timestamp,occupancy_t4013,speed_t4013,occupancy_6005,speed_6005
2015-09-10 02:08:00,5.11,63,2.72,77
2015-09-10 05:28:00,6.06,61,11.33,90
2015-09-10 05:33:00,2.56,66,6.72,85
2015-09-10 05:33:00,2.56,62,6.72,85
2015-09-10 05:33:00,8.94,66,6.72,85
2015-09-10 05:33:00,8.94,62,6.72,85
2015-09-10 05:38:00,5.61,66,5.67,83
2015-09-10 05:45:00,11.89,66,6.44,78
2015-09-10 08:00:00,14.67,66,8.67,85
2015-09-10 08:13:00,12.94,64,9.06,77
2015-09-10 08:18:00,12.83,63,5.28,91
2015-09-10 08:23:00,14.22,60,12.28,88
2015-09-10 08:28:00,13.0,63,9.06,90
2015-09-10 08:43:00,17.78,62,3.89,95
2015-09-10 08:48:00,14.11,63,2.94,74
2015-09-10 08:53:00,11.22,65,6.33,94
2015-09-10 08:58:00,10.67,65,6.56,58
2015-09-10 09:03:00,6.83,61,4.78,88
2015-09-10 09:13:00,14.39,64,7.22,82
2015-09-10 09:18:00,6.83,64,10.72,85
2015-09-10 09:28:00,10.22,60,4.11,71
2015-09-10 09:33:00,14.78,65,6.06,86
2015-09-10 09:38:00,10.33,67,7.5,79
2015-09-10 09:43:00,3.67,63,1.94,78
2015-09-10 09:48:00,6.83,63,3.72,86
2015-09-10 09:52:00,6.5,63,6.06,81
2015-09-10 09:57:00,3.44,68,2.28,77
2015-09-10 10:02:00,3.22,61,1.67,74
2015-09-10 10:07:00,11.28,65,4.0,77
2015-09-10 10:17:00,7.44,66,10.56,98
2015-09-10 10:27:00,8.5,67,4.28,69
2015-09-10 10:37:00,9.78,65,1.67,79
2015-09-10 10:42:00,9.61,64,4.39,85
2015-09-10 10:47:00,7.61,62,7.44,85
2015-09-10 10:52:00,11.11,61,1.39,88
2015-09-10 10:57:00,8.83,63,2.33,65
2015-09-10 11:02:00,10.94,64,7.06,81
2015-09-10 11:07:00,9.78,67,4.22,97
2015-09-10 11:12:00,8.44,62,1.56,90
2015-09-10 11:22:00,10.94,65,4.0,90
2015-09-10 11:32:00,6.78,63,1.44,95
2015-09-10 11:42:00,11.28,62,1.78,76
2015-09-10 11:47:00,10.61,62,6.56,78
2015-09-10 11:57:00,12.5,66,2.28,79
2015-09-10 12:02:00,8.5,64,5.78,79
2015-09-10 12:12:00,9.06,60,1.17,81
2015-09-10 12:17:00,9.5,65,3.22,81
2015-09-10 12:57:00,7.06,63,2.44,87
2015-09-10 13:02:00,9.83,65,1.94,90
2015-09-10 13:07:00,8.17,61,6.44,81
2015-09-10 13:12:00,4.5,65,3.89,95
2015-09-10 13:17:00,8.11,66,2.06,87
2015-09-10 13:22:00,10.78,62,2.28,83
2015-09-10 13:47:00,9.0,62,2.17,85
2015-09-10 13:57:00,6.17,67,4.67,88
2015-09-10 14:02:00,3.5,70,7.61,94
2015-09-10 14:12:00,11.67,66,7.06,75
2015-09-10 14:37:00,9.83,64,1.94,74
2015-09-10 14:47:00,8.94,69,5.06,81
2015-09-10 14:57:00,8.67,63,4.61,80
2015-09-10 15:02:00,4.0,68,1.78,86
2015-09-10 15:07:00,9.78,65,6.33,84
2015-09-10 15:17:00,9.61,65,3.72,90
2015-09-10 15:22:00,9.83,67,5.83,86
2015-09-10 15:27:00,5.56,63,4.39,90
2015-09-10 15:32:00,9.94,65,3.5,92
2015-09-10 15:37:00,12.89,65,5.56,91
2015-09-10 15:42:00,6.33,65,2.28,82
2015-09-10 15:52:00,4.72,66,3.72,72
2015-09-10 15:57:00,9.06,64,1.67,90
2015-09-10 16:02:00,11.56,65,5.06,75
2015-09-10 16:12:00,10.0,66,8.61,90
2015-09-10 16:17:00,4.61,62,8.11,77
2015-09-10 16:27:00,17.22,62,6.17,85
2015-09-10 16:32:00,11.44,68,5.17,81
2015-09-10 16:37:00,8.56,66,5.67,77
2015-09-10 16:42:00,9.17,68,8.0,89
2015-09-10 16:57:00,9.78,66,4.5,84
2015-09-10 17:02:00,9.28,64,6.94,87
2015-09-10 17:17:00,10.33,65,5.44,84
2015-09-10 17:22:00,8.89,71,6.33,65
2015-09-10 17:27:00,10.78,64,7.33,78
2015-09-10 17:37:00,10.28,65,4.28,99
2015-09-10 17:47:00,6.61,66,5.28,79
2015-09-10 17:52:00,3.78,64,9.28,88
2015-09-10 18:02:00,2.83,69,4.39,86
2015-09-10 18:07:00,5.28,66,6.06,86
2015-09-10 18:12:00,8.44,66,9.56,75
2015-09-10 18:22:00,6.5,64,3.83,87
2015-09-10 18:27:00,7.44,65,2.83,77
2015-09-10 18:32:00,13.44,63,5.44,91
2015-09-10 18:42:00,7.28,64,8.61,81
2015-09-10 19:02:00,4.78,66,2.33,72
2015-09-10 19:07:00,3.0,69,2.33,79
2015-09-10 19:17:00,3.06,67,2.17,84
2015-09-10 19:27:00,4.94,63,5.06,68
2015-09-10 19:37:00,4.72,65,0.39,70
2015-09-10 19:47:00,6.17,67,1.83,90
2015-09-10 19:52:00,3.89,70,3.06,86
2015-09-10 20:02:00,1.33,67,5.06,82
2015-09-10 20:12:00,6.44,65,2.56,91
2015-09-10 20:28:00,4.67,65,3.11,81
2015-09-10 20:32:00,1.28,62,1.83,79
2015-09-10 20:57:00,1.67,73,3.11,84
2015-09-10 21:07:00,3.17,65,1.78,94
2015-09-10 21:12:00,2.0,64,2.33,81
2015-09-10 21:17:00,2.56,68,1.44,79
2015-09-10 21:37:00,5.22,65,1.94,92
2015-09-10 21:47:00,5.39,65,2.06,79
2015-09-10 22:12:00,7.11,69,3.5,81
2015-09-10 22:27:00,1.67,62,0.61,92
2015-09-10 22:32:00,2.17,65,1.44,90
2015-09-10 23:37:00,0.78,63,2.33,78
2015-09-11 00:02:00,3.0,60,1.83,64
2015-09-11 01:57:00,3.11,62,1.78,76
2015-09-11 03:32:00,1.0,62,0.78,86
2015-09-11 03:47:00,0.72,68,3.33,76
2015-09-11 04:47:00,2.22,60,2.72,73
2015-09-11 04:52:00,2.44,59,2.94,81
2015-09-11 05:17:00,8.17,66,3.61,95
2015-09-11 05:32:00,7.94,65,2.67,85
2015-09-11 05:37:00,6.28,66,4.5,87
2015-09-11 05:47:00,3.0,67,8.39,92
2015-09-11 05:52:00,8.56,65,7.06,88
2015-09-11 05:57:00,5.06,68,4.5,79
2015-09-11 06:02:00,5.06,66,8.39,83
2015-09-11 06:07:00,9.56,67,6.44,89
2015-09-11 06:12:00,6.44,63,11.5,90
2015-09-11 06:17:00,4.61,69,9.06,89
2015-09-11 06:22:00,13.94,53,5.44,81
2015-09-11 06:27:00,13.06,65,9.94,89
2015-09-11 06:37:00,7.5,64,14.17,93
2015-09-11 06:42:00,10.72,64,12.11,79
2015-09-11 06:47:00,8.11,64,6.94,81
2015-09-11 06:52:00,7.22,65,14.33,82
2015-09-11 06:57:00,6.61,67,8.11,86
2015-09-11 07:02:00,7.94,67,13.0,86
2015-09-11 07:07:00,11.11,63,10.94,66
2015-09-11 07:12:00,13.78,67,11.83,77
2015-09-11 07:17:00,9.44,65,6.33,81
2015-09-11 07:27:00,9.28,63,13.11,85
2015-09-11 07:32:00,9.33,62,12.78,82
2015-09-11 07:37:00,11.28,62,8.39,81
2015-09-11 07:42:00,12.28,64,11.33,90
2015-09-11 07:57:00,3.56,67,7.44,84
2015-09-11 08:02:00,8.11,65,4.39,79
2015-09-11 08:07:00,9.28,67,9.06,74
2015-09-11 08:12:00,10.28,64,5.56,75
2015-09-11 08:17:00,9.06,66,4.39,86
2015-09-11 08:22:00,11.39,68,6.67,75
2015-09-11 08:27:00,8.06,68,9.56,75
2015-09-11 08:32:00,12.78,62,9.17,78
2015-09-11 08:37:00,13.44,64,5.28,84
2015-09-11 08:57:00,11.56,66,4.22,87
2015-09-11 09:02:00,6.94,62,5.17,87
2015-09-11 09:17:00,8.06,65,5.28,81
2015-09-11 09:22:00,10.61,62,8.22,77
2015-09-11 09:27:00,7.06,65,0.89,99
2015-09-11 09:32:00,8.39,58,5.39,77
2015-09-11 09:37:00,10.11,64,0.28,86
2015-09-11 10:07:00,5.06,65,4.28,83
2015-09-11 10:17:00,9.22,62,7.11,72
2015-09-11 10:34:00,4.67,63,3.22,86
2015-09-11 10:44:00,6.56,68,3.72,86
2015-09-11 10:49:00,5.44,66,8.0,87
2015-09-11 10:59:00,7.72,65,5.83,85
2015-09-11 11:09:00,2.72,66,8.5,80
2015-09-11 11:14:00,7.5,63,6.28,93
2015-09-11 11:24:00,4.78,62,5.28,76
2015-09-11 11:29:00,10.22,65,1.67,83
2015-09-11 11:34:00,9.17,61,6.67,87
2015-09-11 11:39:00,7.89,62,2.06,81
2015-09-11 11:44:00,17.11,62,4.39,80
2015-09-11 11:49:00,17.06,63,3.89,83
2015-09-11 11:54:00,10.33,64,3.5,88
2015-09-11 11:59:00,10.5,66,5.28,73
2015-09-11 12:04:00,10.67,64,6.67,63
2015-09-11 12:09:00,11.0,62,3.83,76
2015-09-11 12:14:00,9.33,62,6.33,80
2015-09-11 12:24:00,11.28,65,2.67,72
2015-09-11 12:34:00,5.5,66,5.94,87
2015-09-11 12:44:00,9.67,63,3.89,83
2015-09-11 12:54:00,10.83,63,1.94,91
2015-09-11 12:59:00,10.67,63,4.39,81
2015-09-11 13:04:00,2.56,67,4.28,76
2015-09-11 13:09:00,8.5,60,8.11,89
2015-09-11 13:24:00,11.72,62,5.56,91
2015-09-11 13:29:00,11.06,66,3.89,75
2015-09-11 13:34:00,4.83,64,4.89,75
2015-09-11 13:39:00,10.83,66,5.83,89
2015-09-11 13:44:00,6.56,67,9.94,90
2015-09-11 13:49:00,4.89,67,9.0,78
2015-09-11 13:54:00,8.78,67,4.61,86
2015-09-11 13:59:00,2.94,60,5.78,80
2015-09-11 14:04:00,4.33,70,3.33,75
2015-09-11 14:09:00,9.5,63,2.56,78
2015-09-11 14:14:00,16.94,59,6.06,84
2015-09-11 14:24:00,10.89,64,5.56,88
2015-09-11 14:29:00,8.17,65,1.94,69
2015-09-11 14:34:00,4.11,62,10.33,78
2015-09-11 14:39:00,9.94,63,4.11,81
2015-09-11 14:44:00,7.33,62,5.56,89
2015-09-11 14:54:00,11.0,63,10.83,69
2015-09-11 14:59:00,7.22,64,6.72,76
2015-09-11 15:04:00,6.0,62,3.22,89
2015-09-11 15:19:00,10.56,65,10.06,78
2015-09-11 15:24:00,5.94,65,8.28,91
2015-09-11 15:29:00,6.33,60,7.22,75
2015-09-11 15:34:00,6.72,64,6.28,86
2015-09-11 15:39:00,12.28,64,4.61,92
2015-09-11 15:44:00,7.0,68,7.61,85
2015-09-11 15:49:00,9.28,64,3.5,85
2015-09-11 15:54:00,8.0,63,8.89,74
2015-09-11 16:09:00,4.67,68,5.94,63
2015-09-11 16:19:00,10.0,65,7.11,85
2015-09-11 16:24:00,9.61,68,6.33,90
2015-09-11 16:29:00,10.28,66,8.28,53
2015-09-11 16:34:00,8.5,68,9.28,82
2015-09-11 16:44:00,7.89,67,1.67,92
2015-09-11 16:49:00,10.06,65,4.67,80
2015-09-11 16:59:00,11.89,63,10.33,83
2015-09-11 17:04:00,7.94,69,4.67,77
2015-09-11 17:09:00,12.72,66,3.72,79
2015-09-11 17:14:00,11.56,68,9.78,76
2015-09-11 17:19:00,8.11,68,7.61,89
2015-09-11 17:24:00,10.72,64,6.56,85
2015-09-11 17:29:00,4.11,68,5.56,91
2015-09-11 17:34:00,6.39,65,4.78,77
2015-09-11 17:39:00,8.94,67,7.11,84
2015-09-11 17:44:00,9.56,67,6.83,81
2015-09-11 17:49:00,10.06,67,3.06,85
2015-09-11 17:54:00,11.44,68,5.44,94
2015-09-11 17:59:00,5.56,70,7.5,80
2015-09-11 18:04:00,4.44,66,5.83,87
2015-09-11 18:16:00,6.06,65,3.5,79
2015-09-11 18:21:00,13.5,69,6.33,71
2015-09-11 18:26:00,3.89,65,3.44,84
2015-09-11 18:36:00,7.94,61,4.5,91
2015-09-11 18:41:00,7.94,62,1.78,97
2015-09-11 18:46:00,7.56,66,2.83,79
2015-09-11 18:51:00,4.22,66,3.72,89
2015-09-11 18:56:00,6.94,70,3.44,77
2015-09-11 19:01:00,5.89,65,1.28,81
2015-09-11 19:11:00,3.67,67,3.22,73
2015-09-11 19:21:00,5.83,70,4.39,90
2015-09-11 19:31:00,6.78,66,1.94,89
2015-09-11 19:41:00,6.33,64,3.11,93
2015-09-11 19:46:00,7.11,67,6.06,86
2015-09-11 19:51:00,0.89,70,8.39,75
2015-09-11 20:26:00,6.94,63,5.17,92
2015-09-11 20:31:00,5.44,62,2.44,65
2015-09-11 20:46:00,5.78,63,1.39,71
2015-09-11 20:51:00,2.61,62,2.28,70
2015-09-11 21:01:00,2.56,68,1.39,93
2015-09-11 21:21:00,4.61,64,3.06,84
2015-09-11 21:36:00,5.72,65,1.39,95
2015-09-11 21:46:00,5.94,65,2.28,90
2015-09-11 21:51:00,5.28,64,5.06,72
2015-09-11 22:06:00,3.94,60,2.72,83
2015-09-11 22:11:00,2.89,62,4.67,77
2015-09-11 22:21:00,3.17,63,2.06,83
2015-09-11 22:41:00,1.78,64,3.06,80
2015-09-11 22:46:00,5.5,64,5.06,76
2015-09-11 23:01:00,6.5,60,2.28,82
2015-09-11 23:11:00,3.11,65,1.0,77
2015-09-11 23:16:00,0.78,68,0.78,69
2015-09-12 00:11:00,2.22,66,0.78,71
2015-09-12 00:31:00,1.83,59,0.67,72
2015-09-12 00:46:00,3.78,67,0.0,56
2015-09-12 02:21:00,1.06,64,1.67,70
2015-09-12 04:41:00,1.78,62,0.22,72
2015-09-12 05:41:00,1.72,65,1.39,82
2015-09-12 05:46:00,6.94,66,1.94,76
2015-09-12 05:56:00,1.5,72,4.11,71
2015-09-12 06:06:00,1.89,63,1.56,84
2015-09-12 06:16:00,1.33,73,2.06,84
2015-09-12 06:26:00,1.78,66,3.61,92
2015-09-12 06:51:00,2.11,66,0.28,91
2015-09-12 07:01:00,2.78,68,3.61,80
2015-09-12 07:16:00,4.28,55,5.06,90
2015-09-12 07:46:00,5.78,67,2.17,82
2015-09-12 07:51:00,5.33,72,1.67,91
2015-09-12 07:56:00,6.33,66,5.44,88
2015-09-12 08:06:00,2.11,68,3.44,85
2015-09-12 08:11:00,3.06,68,2.72,88
2015-09-12 08:16:00,7.33,65,3.11,79
2015-09-12 08:21:00,4.89,65,2.06,97
2015-09-12 08:31:00,3.33,66,2.17,97
2015-09-12 08:56:00,7.0,64,2.44,86
2015-09-12 09:01:00,2.28,65,2.72,80
2015-09-12 09:06:00,7.39,70,7.11,95
2015-09-12 09:11:00,9.0,65,2.72,87
2015-09-12 09:16:00,6.44,66,1.39,96
2015-09-12 09:21:00,4.22,70,2.67,100
2015-09-12 09:26:00,3.0,65,1.28,102
2015-09-12 09:36:00,3.28,70,5.94,91
2015-09-12 09:41:00,6.0,65,1.94,80
2015-09-12 09:51:00,6.78,68,2.33,97
2015-09-12 10:01:00,7.83,67,2.56,90
2015-09-12 10:06:00,5.94,64,3.22,78
2015-09-12 10:11:00,9.39,64,3.89,109
2015-09-12 10:16:00,6.83,65,1.94,98
2015-09-12 10:21:00,5.56,71,5.28,85
2015-09-12 10:31:00,5.83,63,3.83,93
2015-09-12 10:36:00,6.11,70,3.61,94
2015-09-12 10:41:00,5.61,68,8.61,99
2015-09-12 10:46:00,11.33,62,12.5,80
2015-09-12 10:51:00,5.0,63,5.17,90
2015-09-12 10:56:00,8.72,61,3.33,91
2015-09-12 11:06:00,4.44,63,2.33,92
2015-09-12 11:11:00,7.44,64,5.39,95
2015-09-12 11:26:00,8.17,63,3.11,97
2015-09-12 11:31:00,6.28,69,8.89,86
2015-09-12 11:36:00,4.33,66,7.22,82
2015-09-12 11:46:00,10.83,64,8.78,81
2015-09-12 11:51:00,8.94,64,11.89,81
2015-09-12 11:56:00,5.44,67,6.06,77
2015-09-12 12:01:00,12.83,65,5.78,89
2015-09-12 12:16:00,8.06,63,3.83,89
2015-09-12 12:21:00,8.33,62,7.72,87
2015-09-12 12:26:00,8.06,63,4.78,76
2015-09-12 12:31:00,5.22,66,6.17,99
2015-09-12 12:36:00,10.44,63,6.17,94
2015-09-12 12:46:00,7.22,66,5.78,97
2015-09-12 12:51:00,5.39,66,3.72,79
2015-09-12 12:56:00,5.56,66,4.67,86
2015-09-12 13:11:00,5.78,65,2.33,84
2015-09-12 13:16:00,5.78,68,6.28,76
2015-09-12 13:21:00,6.94,65,6.56,80
2015-09-12 13:31:00,4.89,65,8.28,87
2015-09-12 13:41:00,7.33,64,6.83,80
2015-09-12 13:46:00,7.0,65,4.5,72
2015-09-12 14:06:00,8.94,65,4.0,89
2015-09-12 14:11:00,5.33,66,5.67,86
2015-09-12 14:16:00,9.56,67,3.89,81
2015-09-12 14:21:00,4.17,65,5.0,98
2015-09-12 14:26:00,4.78,68,5.17,87
2015-09-12 14:31:00,9.72,63,4.22,79
2015-09-12 14:36:00,8.89,66,8.0,85
2015-09-12 14:41:00,3.89,64,7.06,83
2015-09-12 14:51:00,8.17,62,6.06,98
2015-09-12 14:56:00,12.33,65,7.5,86
2015-09-12 15:01:00,8.0,65,2.17,72
2015-09-12 15:06:00,6.33,66,6.28,89
2015-09-12 15:11:00,2.72,61,0.67,94
2015-09-12 15:21:00,7.83,65,5.39,93
2015-09-12 15:36:00,7.94,68,4.89,80
2015-09-12 15:46:00,8.44,67,8.28,82
2015-09-12 15:51:00,9.44,63,1.83,87
2015-09-12 16:01:00,2.78,69,6.17,76
2015-09-12 16:06:00,3.94,62,2.94,67
2015-09-12 16:11:00,8.17,65,2.72,79
2015-09-12 16:16:00,2.17,74,3.22,87
2015-09-12 16:21:00,5.61,67,4.28,75
2015-09-12 16:26:00,5.06,68,4.22,86
2015-09-12 16:36:00,10.83,69,3.11,92
2015-09-12 16:41:00,9.94,64,2.28,81
2015-09-12 16:46:00,9.5,67,2.06,91
2015-09-12 16:56:00,3.39,69,2.56,85
2015-09-12 17:01:00,3.17,67,2.94,83
2015-09-12 17:06:00,6.44,66,7.89,96
2015-09-12 17:11:00,4.0,64,1.83,78
2015-09-12 17:16:00,5.72,61,2.72,85
2015-09-12 17:21:00,5.83,67,1.78,68
2015-09-12 17:26:00,6.61,65,2.44,77
2015-09-12 17:31:00,9.33,66,3.61,88
2015-09-12 17:36:00,10.06,57,5.67,79
2015-09-12 17:41:00,7.39,66,3.22,96
2015-09-12 17:46:00,7.78,66,1.94,88
2015-09-12 17:51:00,5.94,68,3.72,89
2015-09-12 17:56:00,2.44,64,3.11,89
2015-09-12 18:01:00,9.39,65,2.83,92
2015-09-12 18:06:00,5.0,66,0.0,97
2015-09-12 18:11:00,6.0,65,3.61,86
2015-09-12 18:16:00,5.5,67,1.39,86
2015-09-12 18:21:00,5.78,62,3.33,82
2015-09-12 18:26:00,5.72,66,2.72,81
2015-09-12 18:46:00,3.17,64,1.39,79
2015-09-12 19:01:00,6.11,67,2.67,80
2015-09-12 19:21:00,5.17,63,7.22,94
2015-09-12 19:31:00,3.44,68,5.39,75
2015-09-12 19:36:00,5.44,66,5.39,88
2015-09-12 19:41:00,2.11,60,5.44,89
2015-09-12 19:51:00,4.06,67,3.44,88
2015-09-12 20:01:00,3.5,66,5.83,80
2015-09-12 20:11:00,3.33,62,3.72,91
2015-09-12 20:21:00,3.22,65,0.67,93
2015-09-12 20:31:00,1.39,66,4.89,88
2015-09-12 20:36:00,3.17,64,2.17,85
2015-09-12 20:46:00,3.33,68,1.94,86
2015-09-12 21:01:00,2.5,66,7.22,87
2015-09-12 21:06:00,3.28,63,3.5,91
2015-09-12 21:16:00,5.11,65,6.17,80
2015-09-12 21:21:00,4.28,64,3.5,86
2015-09-12 21:26:00,3.83,68,0.28,88
2015-09-12 21:46:00,1.67,63,0.61,78
2015-09-12 21:56:00,2.61,68,4.22,84
2015-09-12 22:16:00,3.33,64,5.28,65
2015-09-12 22:26:00,4.56,64,1.94,87
2015-09-12 22:36:00,0.67,71,0.61,82
2015-09-12 22:41:00,4.33,63,2.33,85
2015-09-12 22:46:00,2.5,62,2.72,91
2015-09-12 22:56:00,4.06,62,2.28,81
2015-09-12 23:01:00,5.17,59,3.11,83
2015-09-12 23:31:00,0.67,76,0.67,90
2015-09-12 23:41:00,1.56,63,2.44,88
2015-09-12 23:51:00,4.17,61,1.56,91
2015-09-13 00:16:00,0.83,65,0.67,79
2015-09-13 00:26:00,2.56,64,2.06,81
2015-09-13 02:56:00,2.0,62,1.06,77
2015-09-13 06:21:00,1.89,67,1.17,96
2015-09-13 06:46:00,3.56,66,1.78,84
2015-09-13 06:51:00,1.72,66,0.89,84
2015-09-13 07:11:00,3.39,67,1.83,84
2015-09-13 07:16:00,1.44,61,1.28,82
2015-09-13 07:21:00,2.28,64,4.28,86
2015-09-13 07:36:00,4.28,65,0.39,82
2015-09-13 07:46:00,3.67,62,3.33,85
2015-09-13 07:56:00,3.89,66,0.0,96
2015-09-13 08:01:00,2.39,66,2.28,91
2015-09-13 08:16:00,1.56,64,0.22,85
2015-09-13 08:31:00,5.72,68,2.33,97
2015-09-13 08:41:00,3.06,70,1.56,82
2015-09-13 08:56:00,5.0,65,3.61,80
2015-09-13 09:06:00,4.5,65,3.22,95
2015-09-13 09:11:00,4.67,63,1.28,88
2015-09-13 09:16:00,3.67,67,2.67,89
2015-09-13 09:31:00,6.33,66,2.94,95
2015-09-13 09:36:00,6.78,66,4.22,87
2015-09-13 09:46:00,2.83,63,4.0,79
2015-09-13 09:51:00,5.94,66,1.78,73
2015-09-13 10:06:00,3.94,65,3.5,87
2015-09-13 10:11:00,5.5,63,3.33,74
2015-09-13 10:16:00,4.0,66,8.22,84
2015-09-13 10:31:00,8.22,62,4.0,85
2015-09-13 10:36:00,6.61,64,7.11,79
2015-09-13 10:41:00,6.89,69,5.39,74
2015-09-13 10:46:00,4.94,68,2.06,84
2015-09-13 10:51:00,8.78,64,7.72,92
2015-09-13 10:56:00,2.94,66,1.78,83
2015-09-13 11:06:00,4.5,66,6.94,80
2015-09-13 11:11:00,11.06,64,4.67,94
2015-09-13 11:16:00,7.83,67,6.56,67
2015-09-13 11:31:00,4.06,65,9.28,85
2015-09-13 11:36:00,10.44,62,5.0,84
2015-09-13 11:41:00,0.83,67,3.89,90
2015-09-13 11:46:00,14.22,61,1.78,89
2015-09-13 11:51:00,7.39,67,4.67,82
2015-09-13 11:56:00,6.39,66,4.39,86
2015-09-13 12:01:00,9.39,62,6.83,77
2015-09-13 12:06:00,6.5,63,5.94,81
2015-09-13 12:11:00,7.89,66,4.61,90
2015-09-13 12:16:00,8.22,66,8.11,84
2015-09-13 12:21:00,9.67,63,4.0,81
2015-09-13 12:26:00,9.22,66,10.72,91
2015-09-13 12:31:00,6.83,65,2.44,81
2015-09-13 12:41:00,9.61,63,3.72,77
2015-09-13 12:46:00,4.56,63,8.22,78
2015-09-13 12:53:00,6.89,58,2.67,101
2015-09-13 12:58:00,6.56,65,7.06,70
2015-09-13 13:03:00,8.61,64,13.28,84
2015-09-13 13:08:00,5.39,65,5.0,88
2015-09-13 13:13:00,8.39,64,8.39,93
2015-09-13 13:18:00,4.28,64,8.89,87
2015-09-13 13:23:00,7.83,62,7.33,96
2015-09-13 13:33:00,4.67,69,12.28,72
2015-09-13 13:43:00,6.06,66,6.28,97
2015-09-13 13:48:00,5.11,61,6.17,83
2015-09-13 13:53:00,6.06,67,9.06,87
2015-09-13 13:58:00,8.33,63,4.22,86
2015-09-13 14:03:00,5.28,67,6.83,103
2015-09-13 14:13:00,8.39,59,7.72,89
2015-09-13 14:18:00,10.17,61,7.11,82
2015-09-13 14:28:00,8.39,65,3.5,88
2015-09-13 14:38:00,6.39,65,4.28,84
2015-09-13 14:43:00,10.17,66,7.44,89
2015-09-13 14:48:00,6.56,63,5.94,85
2015-09-13 15:03:00,9.89,65,10.83,84
2015-09-13 15:13:00,4.44,68,2.56,87
2015-09-13 15:18:00,7.0,68,8.11,91
2015-09-13 15:23:00,6.83,64,10.67,77
2015-09-13 15:28:00,4.06,69,6.56,87
2015-09-13 15:33:00,6.39,64,8.22,82
2015-09-13 15:48:00,9.33,64,5.67,85
2015-09-13 15:53:00,10.33,63,6.83,79
2015-09-13 15:58:00,5.44,64,7.33,94
2015-09-13 16:03:00,3.06,61,7.06,86
2015-09-13 16:08:00,6.06,62,7.11,74
2015-09-13 16:13:00,9.72,64,3.83,83
2015-09-13 16:18:00,9.17,66,5.83,79
2015-09-13 16:23:00,8.39,63,11.06,83
2015-09-13 16:28:00,6.67,68,11.83,85
2015-09-13 16:33:00,3.67,68,6.06,80
2015-09-13 16:38:00,9.67,65,6.56,81
2015-09-13 16:43:00,7.33,64,8.61,81
2015-09-13 17:03:00,4.94,67,9.28,86
2015-09-13 17:08:00,5.33,69,9.0,82
2015-09-13 17:13:00,9.17,63,9.44,89
2015-09-13 17:18:00,2.78,68,5.17,82
2015-09-13 17:23:00,4.28,69,4.28,76
2015-09-13 17:28:00,10.39,63,2.94,94
2015-09-13 17:33:00,2.39,64,10.17,90
2015-09-13 17:38:00,11.17,64,10.67,89
2015-09-13 17:48:00,6.67,62,10.06,87
2015-09-13 17:53:00,6.28,64,5.28,79
2015-09-13 17:58:00,5.94,68,5.56,94
2015-09-13 18:08:00,5.83,65,10.67,84
2015-09-13 18:13:00,6.0,66,5.06,82
2015-09-13 18:18:00,8.33,66,3.11,80
2015-09-13 18:23:00,5.39,63,10.72,88
2015-09-13 18:28:00,10.17,63,7.22,84
2015-09-13 18:33:00,6.67,65,5.0,90
2015-09-13 18:38:00,5.78,67,10.67,86
2015-09-13 18:48:00,9.72,63,5.56,74
2015-09-13 18:53:00,1.67,67,10.28,88
2015-09-13 18:58:00,7.78,69,11.06,95
2015-09-13 19:03:00,6.83,63,5.44,85
2015-09-13 19:18:00,3.83,64,10.28,93
2015-09-13 19:23:00,4.83,66,6.67,80
2015-09-13 19:33:00,4.44,67,0.67,88
2015-09-13 19:38:00,6.61,62,5.17,83
2015-09-13 19:48:00,6.89,66,2.56,94
2015-09-13 19:53:00,5.89,66,2.67,94
2015-09-13 19:58:00,7.0,64,4.11,86
2015-09-13 20:08:00,7.94,64,7.61,68
2015-09-13 20:13:00,4.72,64,3.11,76
2015-09-13 20:18:00,3.22,66,9.0,77
2015-09-13 20:28:00,2.44,70,2.44,89
2015-09-13 20:33:00,1.89,65,2.67,87
2015-09-13 20:53:00,7.61,61,2.67,77
2015-09-13 21:03:00,2.22,62,3.22,89
2015-09-13 21:18:00,3.39,70,1.44,85
2015-09-13 21:43:00,6.28,65,3.06,79
2015-09-13 22:13:00,2.94,66,3.44,81
2015-09-13 22:33:00,0.89,66,1.44,87
2015-09-13 22:38:00,1.89,70,1.67,78
2015-09-13 22:48:00,0.94,58,0.28,93
2015-09-13 22:58:00,2.33,66,2.44,79
2015-09-13 23:28:00,1.44,60,0.39,79
2015-09-13 23:38:00,4.61,65,0.78,79
2015-09-13 23:48:00,1.78,60,1.06,79
2015-09-14 00:18:00,0.94,62,0.78,82
2015-09-14 01:08:00,1.78,57,2.28,80
2015-09-14 02:28:00,1.5,64,1.28,83
2015-09-14 02:48:00,2.72,66,0.5,76
2015-09-14 03:48:00,0.83,73,0.0,77
2015-09-14 04:23:00,0.94,59,0.39,80
2015-09-14 04:28:00,2.44,61,1.06,74
2015-09-14 04:43:00,2.56,65,1.44,97
2015-09-14 04:48:00,2.5,64,0.78,90
2015-09-14 04:53:00,1.39,69,4.5,89
2015-09-14 04:58:00,3.39,64,2.33,68
2015-09-14 05:03:00,4.0,62,1.67,84
2015-09-14 05:08:00,1.94,60,3.33,81
2015-09-14 05:18:00,4.33,67,2.94,76
2015-09-14 05:23:00,3.56,66,10.33,76
2015-09-14 05:28:00,2.28,71,6.56,76
2015-09-14 05:33:00,6.11,67,5.28,87
