timestamp,ec2_cpu,ec2_net,elb_req
2014-04-11 20:29:00,93.458,236999.0,272.0
2014-04-11 20:34:00,94.958,258318.0,67.0
2014-04-11 20:39:00,95.718,233088.0,130.0
2014-04-11 20:44:00,95.142,252988.0,40.0
2014-04-11 20:49:00,95.494,256719.0,13.0
2014-04-11 20:54:00,93.792,231652.0,81.0
2014-04-11 20:59:00,95.376,3249070.0,174.0
2014-04-11 21:04:00,92.144,245066.0,108.0
2014-04-11 21:09:00,93.466,3243390.0,46.0
2014-04-11 21:14:00,94.642,235817.0,54.0
2014-04-11 21:19:00,93.894,253230.0,6.0
2014-04-11 21:24:00,93.542,241075.0,5.0
2014-04-11 21:29:00,94.208,254290.0,106.0
2014-04-11 21:34:00,91.166,244568.0,46.0
2014-04-11 21:39:00,90.126,259041.0,12.0
2014-04-11 21:44:00,95.618,230913.0,162.0
2014-04-11 21:49:00,91.71,240953.0,77.0
2014-04-11 21:54:00,94.014,247442.0,4.0
2014-04-11 21:59:00,93.958,3240880.0,41.0
2014-04-11 22:04:00,90.75,272605.0,23.0
2014-04-11 22:09:00,93.708,3272150.0,147.0
2014-04-11 22:14:00,89.78399999999998,257701.0,28.0
2014-04-11 22:19:00,92.874,237159.0,46.0
2014-04-11 22:24:00,91.184,256000.0,4.0
2014-04-11 22:29:00,94.916,236218.0,75.0
2014-04-11 22:34:00,89.666,253981.0,24.0
2014-04-11 22:39:00,90.458,240892.0,78.0
2014-04-11 22:44:00,90.084,252041.0,128.0
2014-04-11 22:49:00,91.048,252478.0,45.0
2014-04-11 22:54:00,90.792,236178.0,55.0
2014-04-11 22:59:00,90.626,3251640.0,16.0
2014-04-11 23:04:00,88.708,252965.0,31.0
2014-04-11 23:09:00,92.33,3240320.0,335.0
2014-04-11 23:14:00,91.292,225659.0,190.0
2014-04-11 23:19:00,93.416,262094.0,49.0
2014-04-11 23:24:00,90.5,231789.0,30.0
2014-04-11 23:29:00,89.874,259574.0,3.0
2014-04-11 23:34:00,91.124,233080.0,95.0
2014-04-11 23:39:00,91.584,241600.0,114.0
2014-04-11 23:44:00,94.708,253511.0,189.0
2014-04-11 23:49:00,91.5,240551.0,231.0
2014-04-11 23:54:00,91.446,257501.0,96.0
2014-04-11 23:59:00,90.708,3256150.0,84.0
2014-04-12 00:04:00,93.328,268213.0,114.0
2014-04-12 00:09:00,90.864,3246770.0,119.0
2014-04-12 00:14:00,96.836,270648.0,65.0
2014-04-12 00:19:00,94.402,230839.0,121.0
2014-04-12 00:24:00,95.47,263492.0,62.0
2014-04-12 00:29:00,94.416,229821.0,272.0
2014-04-12 00:34:00,96.176,239090.0,101.0
2014-04-12 00:39:00,95.792,246163.0,19.0
2014-04-12 00:44:00,92.2,242103.0,44.0
2014-04-12 00:49:00,95.962,261614.0,24.0
2014-04-12 00:54:00,96.798,241194.0,5.0
2014-04-12 00:59:00,91.952,3242430.0,14.0
2014-04-12 01:04:00,91.148,243066.0,46.0
2014-04-12 01:09:00,96.458,3243440.0,82.0
2014-04-12 01:14:00,95.042,234794.0,10.0
2014-04-12 01:19:00,95.458,245498.0,55.0
2014-04-12 01:24:00,95.162,242056.0,20.0
2014-04-12 01:29:00,92.084,229823.0,118.0
2014-04-12 01:34:00,96.97,258120.0,19.0
2014-04-12 01:39:00,97.042,230552.0,174.0
2014-04-12 01:44:00,94.25,253045.0,70.0
2014-04-12 01:49:00,97.042,230385.0,14.0
2014-04-12 01:54:00,94.916,254403.0,115.0
2014-04-12 01:59:00,95.126,3225830.0,105.0
2014-04-12 02:04:00,95.21,259469.0,67.0
2014-04-12 02:09:00,96.666,3225090.0,26.0
2014-04-12 02:14:00,95.63,258436.0,171.0
2014-04-12 02:19:00,95.188,233808.0,98.0
2014-04-12 02:24:00,94.416,241677.0,12.0
2014-04-12 02:29:00,95.78,263112.0,41.0
2014-04-12 02:34:00,96.958,266602.0,66.0
2014-04-12 02:39:00,94.076,244229.0,8.0
2014-04-12 02:44:00,96.334,238705.0,68.0
2014-04-12 02:49:00,96.074,256480.0,49.0
2014-04-12 02:54:00,95.708,225990.0,28.0
2014-04-12 02:59:00,95.3,3241060.0,5.0
2014-04-12 03:04:00,92.126,251275.0,22.0
2014-04-12 03:09:00,94.576,4206500.0,42.0
2014-04-12 03:14:00,94.674,2271640.0,99.0
2014-04-12 03:19:00,94.084,240582.0,63.0
2014-04-12 03:24:00,94.834,246508.0,7.0
2014-04-12 03:29:00,97.126,244466.0,14.0
2014-04-12 03:34:00,97.792,262520.0,77.0
2014-04-12 03:39:00,97.458,239397.0,5.0
2014-04-12 03:44:00,96.208,241457.0,56.0
2014-04-12 03:49:00,96.916,244122.0,62.0
2014-04-12 03:54:00,96.792,258265.0,94.0
2014-04-12 03:59:00,95.212,3239530.0,12.0
2014-04-12 04:04:00,97.42,267842.0,8.0
2014-04-12 04:09:00,95.094,3222240.0,89.0
2014-04-12 04:14:00,95.306,265767.0,6.0
2014-04-12 04:19:00,96.246,236695.0,13.0
2014-04-12 04:24:00,94.576,242795.0,11.0
2014-04-12 04:29:00,94.5,258097.0,46.0
2014-04-12 04:34:00,95.916,235499.0,82.0
2014-04-12 04:39:00,96.25,252357.0,53.0
2014-04-12 04:44:00,96.376,236301.0,68.0
2014-04-12 04:49:00,95.614,282313.0,5.0
2014-04-12 04:54:00,93.968,211838.0,71.0
2014-04-12 04:59:00,96.88,3248880.0,43.0
2014-04-12 05:04:00,96.132,242114.0,41.0
2014-04-12 05:09:00,96.166,3241200.0,36.0
2014-04-12 05:14:00,95.846,245429.0,53.0
2014-04-12 05:19:00,95.548,230041.0,4.0
2014-04-12 05:24:00,94.0,247600.0,5.0
2014-04-12 05:29:00,93.584,235212.0,53.0
2014-04-12 05:34:00,97.676,260300.0,14.0
2014-04-12 05:39:00,95.75,230071.0,126.0
2014-04-12 05:44:00,95.416,264085.0,175.0
2014-04-12 05:49:00,92.626,237271.0,171.0
2014-04-12 05:54:00,97.626,261323.0,1.0
2014-04-12 05:59:00,95.166,3237250.0,20.0
2014-04-12 06:04:00,93.292,254862.0,7.0
2014-04-12 06:09:00,92.052,3247370.0,11.0
2014-04-12 06:14:00,92.392,225190.0,24.0
2014-04-12 06:19:00,93.248,250940.0,51.0
2014-04-12 06:24:00,90.458,230978.0,68.0
2014-04-12 06:29:00,93.022,262319.0,3.0
2014-04-12 06:34:00,93.084,235497.0,16.0
2014-04-12 06:39:00,93.334,248283.0,6.0
2014-04-12 06:44:00,94.208,243400.0,100.0
2014-04-12 06:49:00,89.666,249711.0,7.0
2014-04-12 06:54:00,94.708,243717.0,98.0
2014-04-12 06:59:00,92.772,3241720.0,5.0
2014-04-12 07:04:00,94.774,255955.0,1.0
2014-04-12 07:09:00,96.5,3221100.0,5.0
2014-04-12 07:14:00,95.042,253793.0,4.0
2014-04-12 07:19:00,92.584,242207.0,8.0
2014-04-12 07:24:00,93.33,244641.0,67.0
2014-04-12 07:29:00,96.042,245782.0,56.0
2014-04-12 07:34:00,93.5,249634.0,31.0
2014-04-12 07:39:00,95.708,232768.0,66.0
2014-04-12 07:44:00,95.126,253386.0,60.0
2014-04-12 07:49:00,96.0,243175.0,9.0
2014-04-12 07:54:00,93.916,236034.0,7.0
2014-04-12 07:59:00,94.708,3240990.0,57.0
2014-04-12 08:04:00,95.334,247113.0,20.0
2014-04-12 08:09:00,97.17,3222490.0,53.0
2014-04-12 08:14:00,95.604,240165.0,89.0
2014-04-12 08:19:00,95.644,251737.0,97.0
2014-04-12 08:24:00,93.238,226327.0,45.0
2014-04-12 08:29:00,95.72,256926.0,14.0
2014-04-12 08:34:00,95.708,236917.0,91.0
2014-04-12 08:39:00,96.416,252376.0,60.0
2014-04-12 08:44:00,95.708,259127.0,93.0
2014-04-12 08:49:00,95.584,219037.0,10.0
2014-04-12 08:54:00,96.726,241918.0,6.0
2014-04-12 08:59:00,96.714,3232520.0,7.0
2014-04-12 09:04:00,95.232,266012.0,65.0
2014-04-12 09:09:00,94.426,3209930.0,83.0
2014-04-12 09:14:00,93.626,253948.0,34.0
2014-04-12 09:19:00,95.958,239276.0,97.0
2014-04-12 09:24:00,94.666,251676.0,59.0
2014-04-12 09:29:00,93.596,239299.0,9.0
2014-04-12 09:34:00,93.334,255742.0,45.0
2014-04-12 09:39:00,94.292,213700.0,20.0
2014-04-12 09:44:00,95.208,238498.0,49.0
2014-04-12 09:49:00,96.416,259419.0,59.0
2014-04-12 09:54:00,94.172,240198.0,15.0
2014-04-12 09:59:00,94.87,3248830.0,128.0
2014-04-12 10:04:00,93.5,237509.0,105.0
2014-04-12 10:09:00,91.458,3244010.0,43.0
2014-04-12 10:14:00,91.292,236972.0,32.0
2014-04-12 10:19:00,92.916,256938.0,10.0
2014-04-12 10:24:00,95.334,236136.0,10.0
2014-04-12 10:29:00,94.208,256729.0,28.0
2014-04-12 10:34:00,96.292,234670.0,11.0
2014-04-12 10:39:00,94.416,234200.0,8.0
2014-04-12 10:44:00,92.974,253754.0,9.0
2014-04-12 10:49:00,94.25,237412.0,36.0
2014-04-12 10:54:00,97.708,250319.0,112.0
2014-04-12 10:59:00,95.096,3215960.0,7.0
2014-04-12 11:04:00,95.406,292090.0,111.0
2014-04-12 11:09:00,94.572,3224360.0,30.0
2014-04-12 11:14:00,95.494,236701.0,56.0
2014-04-12 11:19:00,94.208,227057.0,70.0
2014-04-12 11:24:00,94.124,257728.0,14.0
2014-04-12 11:29:00,95.046,239293.0,57.0
2014-04-12 11:34:00,96.584,235845.0,49.0
2014-04-12 11:39:00,94.432,251200.0,37.0
2014-04-12 11:44:00,96.43,237458.0,53.0
2014-04-12 11:49:00,97.042,247151.0,18.0
2014-04-12 11:54:00,96.312,232946.0,10.0
2014-04-12 11:59:00,95.292,3243070.0,94.0
2014-04-12 12:04:00,94.042,248976.0,57.0
2014-04-12 12:09:00,96.78,3242090.0,124.0
2014-04-12 12:14:00,95.666,241318.0,27.0
2014-04-12 12:19:00,95.0,258786.0,10.0
2014-04-12 12:24:00,94.672,242851.0,9.0
2014-04-12 12:29:00,95.75,233124.0,13.0
2014-04-12 12:34:00,96.834,260257.0,123.0
2014-04-12 12:39:00,95.876,237194.0,91.0
2014-04-12 12:44:00,95.834,241907.0,81.0
2014-04-12 12:49:00,95.958,223401.0,47.0
2014-04-12 12:54:00,93.03,265658.0,21.0
2014-04-12 12:59:00,93.042,3226760.0,11.0
2014-04-12 13:04:00,96.166,269071.0,19.0
2014-04-12 13:09:00,96.0,3234160.0,82.0
2014-04-12 13:14:00,96.334,247154.0,69.0
2014-04-12 13:19:00,95.126,239909.0,160.0
2014-04-12 13:24:00,94.25,251001.0,75.0
2014-04-12 13:29:00,93.334,245427.0,23.0
2014-04-12 13:34:00,95.124,245271.0,79.0
2014-04-12 13:39:00,95.626,243777.0,79.0
2014-04-12 13:44:00,95.542,229951.0,97.0
2014-04-12 13:49:00,96.126,261331.0,294.0
2014-04-12 13:54:00,92.718,238705.0,59.0
2014-04-12 13:59:00,96.292,3235200.0,39.0
2014-04-12 14:04:00,94.916,238669.0,37.0
2014-04-12 14:09:00,96.416,3238220.0,99.0
2014-04-12 14:14:00,92.166,241383.0,71.0
2014-04-12 14:19:00,93.666,242915.0,22.0
2014-04-12 14:24:00,95.292,242803.0,37.0
2014-04-12 14:29:00,95.25,252122.0,87.0
2014-04-12 14:34:00,94.334,245866.0,20.0
2014-04-12 14:39:00,93.126,244874.0,56.0
2014-04-12 14:44:00,96.876,259231.0,67.0
2014-04-12 14:49:00,94.458,237485.0,72.0
2014-04-12 14:54:00,93.958,251142.0,98.0
2014-04-12 14:59:00,96.376,3266010.0,95.0
2014-04-12 15:04:00,92.766,268978.0,44.0
2014-04-12 15:09:00,95.49,3219550.0,84.0
2014-04-12 15:14:00,92.452,250667.0,108.0
2014-04-12 15:19:00,92.126,226590.0,86.0
2014-04-12 15:24:00,95.062,250937.0,10.0
2014-04-12 15:29:00,95.064,257391.0,12.0
2014-04-12 15:34:00,92.75,239186.0,117.0
2014-04-12 15:39:00,94.854,265730.0,34.0
2014-04-12 15:44:00,96.812,244336.0,89.0
2014-04-12 15:49:00,93.456,273484.0,37.0
2014-04-12 15:54:00,94.496,260826.0,38.0
2014-04-12 15:59:00,94.638,3212430.0,26.0
2014-04-12 16:04:00,94.874,250041.0,10.0
2014-04-12 16:09:00,94.876,3229480.0,9.0
2014-04-12 16:14:00,93.084,252372.0,33.0
2014-04-12 16:19:00,94.666,228633.0,18.0
2014-04-12 16:24:00,94.868,253911.0,9.0
2014-04-12 16:29:00,95.126,255604.0,62.0
2014-04-12 16:34:00,91.542,252911.0,14.0
2014-04-12 16:39:00,88.97200000000002,240502.0,8.0
2014-04-12 16:44:00,91.788,251820.0,18.0
2014-04-12 16:49:00,93.126,244606.0,27.0
2014-04-12 16:54:00,93.956,258127.0,97.0
2014-04-12 16:59:00,94.334,3241530.0,131.0
2014-04-12 17:04:00,93.238,268252.0,37.0
2014-04-12 17:09:00,94.042,3224900.0,159.0
2014-04-12 17:14:00,97.25,249406.0,156.0
2014-04-12 17:19:00,93.876,247141.0,288.0
2014-04-12 17:24:00,97.382,251762.0,145.0
2014-04-12 17:29:00,96.664,249979.0,162.0
2014-04-12 17:34:00,97.004,246418.0,381.0
2014-04-12 17:39:00,96.876,251186.0,153.0
2014-04-12 17:44:00,95.042,244801.0,187.0
2014-04-12 17:49:00,95.458,253899.0,194.0
2014-04-12 17:54:00,96.792,238998.0,283.0
2014-04-12 17:59:00,93.042,3246630.0,381.0
2014-04-12 18:04:00,96.642,268530.0,33.0
2014-04-12 18:09:00,95.436,3231320.0,30.0
2014-04-12 18:14:00,95.312,238892.0,107.0
2014-04-12 18:19:00,94.5,236885.0,93.0
2014-04-12 18:24:00,94.782,257800.0,14.0
2014-04-12 18:29:00,94.65,247053.0,19.0
2014-04-12 18:34:00,89.28399999999998,259031.0,71.0
2014-04-12 18:39:00,90.51,235208.0,48.0
2014-04-12 18:44:00,91.334,255852.0,116.0
2014-04-12 18:49:00,95.166,239466.0,69.0
2014-04-12 18:54:00,94.292,241280.0,33.0
2014-04-12 18:59:00,93.834,3238610.0,102.0
2014-04-12 19:04:00,95.542,247743.0,56.0
2014-04-12 19:09:00,94.794,3247390.0,47.0
2014-04-12 19:14:00,95.018,263945.0,34.0
2014-04-12 19:19:00,94.876,223067.0,158.0
2014-04-12 19:24:00,96.084,242767.0,76.0
2014-04-12 19:29:00,95.042,255704.0,24.0
2014-04-12 19:34:00,93.584,239505.0,8.0
2014-04-12 19:39:00,95.668,257739.0,58.0
2014-04-12 19:44:00,95.666,238905.0,34.0
2014-04-12 19:49:00,95.042,232952.0,13.0
2014-04-12 19:54:00,95.702,253479.0,78.0
2014-04-12 19:59:00,94.912,3228590.0,105.0
2014-04-12 20:04:00,94.512,258699.0,30.0
2014-04-12 20:09:00,94.542,3238250.0,31.0
2014-04-12 20:14:00,93.204,248249.0,80.0
2014-04-12 20:19:00,96.506,244941.0,78.0
2014-04-12 20:24:00,93.88,260855.0,57.0
2014-04-12 20:29:00,95.702,229059.0,63.0
2014-04-12 20:34:00,93.666,252070.0,174.0
2014-04-12 20:39:00,91.834,250179.0,11.0
2014-04-12 20:44:00,95.572,234909.0,95.0
2014-04-12 20:49:00,94.334,262628.0,110.0
2014-04-12 20:54:00,95.542,244432.0,54.0
2014-04-12 20:59:00,96.084,3253610.0,13.0
2014-04-12 21:04:00,95.334,249921.0,17.0
2014-04-12 21:09:00,94.376,3234240.0,22.0
2014-04-12 21:14:00,92.248,245451.0,128.0
2014-04-12 21:19:00,95.626,257676.0,39.0
2014-04-12 21:24:00,93.624,254384.0,43.0
2014-04-12 21:29:00,92.38,258928.0,73.0
2014-04-12 21:34:00,92.374,225973.0,59.0
2014-04-12 21:39:00,95.708,248062.0,137.0
2014-04-12 21:44:00,94.586,252026.0,69.0
2014-04-12 21:49:00,92.586,239174.0,18.0
2014-04-12 21:54:00,91.458,271910.0,84.0
2014-04-12 21:59:00,95.292,3240900.0,8.0
2014-04-12 22:04:00,96.0,265367.0,21.0
2014-04-12 22:09:00,96.708,3232380.0,2.0
2014-04-12 22:14:00,91.708,267969.0,190.0
2014-04-12 22:19:00,93.772,245214.0,79.0
2014-04-12 22:24:00,96.734,259969.0,20.0
2014-04-12 22:29:00,94.416,241839.0,7.0
2014-04-12 22:34:00,94.0,248567.0,7.0
2014-04-12 22:39:00,95.54,251078.0,105.0
2014-04-12 22:44:00,95.166,245016.0,54.0
2014-04-12 22:49:00,95.58,262516.0,40.0
2014-04-12 22:54:00,96.418,243620.0,6.0
2014-04-12 22:59:00,92.856,3262360.0,12.0
2014-04-12 23:04:00,94.604,251770.0,62.0
2014-04-12 23:09:00,91.876,3255880.0,101.0
2014-04-12 23:14:00,92.708,246521.0,14.0
2014-04-12 23:19:00,94.416,257255.0,12.0
2014-04-12 23:24:00,92.402,253634.0,36.0
2014-04-12 23:29:00,96.624,239959.0,13.0
2014-04-12 23:34:00,96.584,252233.0,154.0
2014-04-12 23:39:00,94.666,232607.0,40.0
2014-04-12 23:44:00,96.042,268876.0,77.0
2014-04-12 23:49:00,93.972,237627.0,51.0
2014-04-12 23:54:00,99.118,248714.0,60.0
2014-04-12 23:59:00,95.042,3239780.0,3.0
2014-04-13 00:04:00,95.318,264484.0,1.0
2014-04-13 00:09:00,96.126,3221170.0,14.0
2014-04-13 00:14:00,94.34,257621.0,6.0
2014-04-13 00:19:00,95.85,243913.0,20.0
2014-04-13 00:24:00,94.042,252722.0,31.0
2014-04-13 00:29:00,94.0,250845.0,9.0
2014-04-13 00:34:00,93.542,237929.0,61.0
2014-04-13 00:39:00,96.666,262630.0,33.0
2014-04-13 00:44:00,97.292,229879.0,7.0
2014-04-13 00:49:00,95.75,251109.0,5.0
2014-04-13 00:54:00,96.416,244945.0,60.0
2014-04-13 00:59:00,95.528,3258040.0,125.0
2014-04-13 01:04:00,96.136,239235.0,138.0
2014-04-13 01:09:00,95.148,3255800.0,136.0
2014-04-13 01:14:00,93.518,233708.0,3.0
2014-04-13 01:19:00,94.458,241161.0,6.0
2014-04-13 01:24:00,96.042,262493.0,48.0
2014-04-13 01:29:00,95.874,236477.0,140.0
2014-04-13 01:34:00,95.598,260941.0,11.0
2014-04-13 01:39:00,96.042,240957.0,9.0
2014-04-13 01:44:00,95.75,238547.0,9.0
2014-04-13 01:49:00,93.166,250110.0,57.0
2014-04-13 01:54:00,97.176,266236.0,34.0
2014-04-13 01:59:00,93.874,3233970.0,8.0
2014-04-13 02:04:00,93.666,252152.0,2.0
2014-04-13 02:09:00,96.39,3236800.0,31.0
2014-04-13 02:14:00,94.124,253102.0,49.0
2014-04-13 02:19:00,93.736,237171.0,18.0
2014-04-13 02:24:00,95.708,244675.0,22.0
2014-04-13 02:29:00,96.166,236178.0,29.0
2014-04-13 02:34:00,95.708,243647.0,118.0
2014-04-13 02:39:00,95.666,253757.0,89.0
2014-04-13 02:44:00,96.208,247602.0,5.0
2014-04-13 02:49:00,95.166,250890.0,94.0
2014-04-13 02:54:00,96.642,248602.0,37.0
2014-04-13 02:59:00,96.666,3255100.0,34.0
2014-04-13 03:04:00,93.624,248113.0,58.0
2014-04-13 03:09:00,94.5,3284780.0,10.0
2014-04-13 03:14:00,95.396,260754.0,30.0
2014-04-13 03:19:00,92.774,219839.0,4.0
2014-04-13 03:24:00,94.958,254068.0,7.0
2014-04-13 03:29:00,94.916,229355.0,38.0
2014-04-13 03:34:00,94.334,257058.0,111.0
2014-04-13 03:39:00,95.94,262446.0,18.0
2014-04-13 03:49:00,96.75,2271080.0,1.0
2014-04-13 03:54:00,95.542,259978.0,47.0
2014-04-13 03:59:00,95.126,3230890.0,114.0
2014-04-13 04:04:00,95.21,248757.0,3.0
2014-04-13 04:09:00,93.888,3258180.0,6.0
2014-04-13 04:14:00,93.012,228558.0,37.0
2014-04-13 04:19:00,95.292,267060.0,1.0
2014-04-13 04:24:00,94.0,241959.0,20.0
2014-04-13 04:29:00,95.042,273871.0,81.0
2014-04-13 04:34:00,94.124,239560.0,22.0
2014-04-13 04:39:00,89.916,266201.0,133.0
2014-04-13 04:44:00,94.138,248236.0,6.0
2014-04-13 04:49:00,95.084,252657.0,1.0
2014-04-13 04:54:00,94.816,251742.0,10.0
2014-04-13 04:59:00,95.814,3236980.0,42.0
2014-04-13 05:04:00,93.794,268579.0,42.0
2014-04-13 05:09:00,92.142,3319490.0,11.0
2014-04-13 05:14:00,92.348,266101.0,261.0
2014-04-13 05:19:00,96.01,243991.0,6.0
2014-04-13 05:24:00,94.708,251850.0,7.0
2014-04-13 05:29:00,94.75,251105.0,55.0
2014-04-13 05:34:00,93.834,257054.0,35.0
2014-04-13 05:39:00,97.042,250622.0,42.0
2014-04-13 05:44:00,94.874,253562.0,108.0
2014-04-13 05:49:00,93.65,250469.0,3.0
2014-04-13 05:54:00,93.94,240984.0,17.0
2014-04-13 05:59:00,95.466,3257310.0,10.0
2014-04-13 06:04:00,96.538,243435.0,17.0
2014-04-13 06:09:00,94.542,3244700.0,3.0
2014-04-13 06:14:00,92.192,251797.0,41.0
2014-04-13 06:19:00,95.372,242999.0,58.0
2014-04-13 06:24:00,94.584,253667.0,7.0
2014-04-13 06:29:00,97.036,245419.0,28.0
2014-04-13 06:34:00,93.084,238899.0,57.0
2014-04-13 06:39:00,94.4,264696.0,6.0
2014-04-13 06:44:00,92.402,249501.0,44.0
2014-04-13 06:49:00,94.82,232831.0,6.0
2014-04-13 06:54:00,92.354,267964.0,2.0
2014-04-13 06:59:00,91.814,3249990.0,80.0
2014-04-13 07:04:00,87.958,259527.0,29.0
2014-04-13 07:09:00,93.206,3238240.0,3.0
2014-04-13 07:14:00,94.902,260225.0,3.0
2014-04-13 07:19:00,88.834,239487.0,3.0
2014-04-13 07:24:00,90.666,249820.0,32.0
2014-04-13 07:29:00,90.584,243441.0,4.0
2014-04-13 07:34:00,92.374,252087.0,30.0
2014-04-13 07:39:00,93.5,249695.0,22.0
2014-04-13 07:44:00,92.376,241480.0,5.0
2014-04-13 07:49:00,85.818,260207.0,68.0
2014-04-13 07:54:00,91.72,251933.0,16.0
2014-04-13 07:59:00,89.25,3240240.0,5.0
2014-04-13 08:04:00,91.166,252160.0,31.0
2014-04-13 08:09:00,90.5,3247100.0,2.0
2014-04-13 08:14:00,90.916,242626.0,11.0
2014-04-13 08:19:00,90.584,258707.0,1.0
2014-04-13 08:24:00,93.292,231018.0,118.0
2014-04-13 08:29:00,93.876,261194.0,82.0
2014-04-13 08:34:00,92.126,235631.0,73.0
2014-04-13 08:39:00,90.292,249281.0,16.0
2014-04-13 08:44:00,91.636,256689.0,90.0
2014-04-13 08:49:00,91.21,238528.0,8.0
2014-04-13 08:54:00,93.156,262248.0,7.0
2014-04-13 08:59:00,90.084,3240490.0,18.0
2014-04-13 09:04:00,88.416,251283.0,7.0
2014-04-13 09:09:00,90.042,3227320.0,36.0
2014-04-13 09:14:00,90.126,256052.0,35.0
2014-04-13 09:19:00,88.584,226626.0,38.0
2014-04-13 09:24:00,90.626,256158.0,98.0
2014-04-13 09:29:00,89.834,242633.0,141.0
2014-04-13 09:34:00,92.334,243717.0,53.0
2014-04-13 09:39:00,88.084,251162.0,57.0
2014-04-13 09:44:00,94.964,240877.0,34.0
2014-04-13 09:49:00,94.416,261025.0,77.0
2014-04-13 09:54:00,89.666,245658.0,55.0
2014-04-13 09:59:00,90.084,3252100.0,12.0
2014-04-13 10:04:00,87.292,236063.0,12.0
2014-04-13 10:09:00,93.834,3239200.0,55.0
2014-04-13 10:14:00,92.0,237628.0,11.0
2014-04-13 10:19:00,91.11,259796.0,11.0
2014-04-13 10:24:00,88.07,251316.0,39.0
2014-04-13 10:29:00,90.542,242875.0,7.0
2014-04-13 10:34:00,93.834,254477.0,51.0
2014-04-13 10:39:00,92.542,248382.0,12.0
2014-04-13 10:44:00,90.126,246525.0,17.0
2014-04-13 10:49:00,90.708,240007.0,157.0
2014-04-13 10:54:00,91.084,269959.0,73.0
2014-04-13 10:59:00,91.708,3233790.0,18.0
2014-04-13 11:04:00,92.124,256958.0,5.0
2014-04-13 11:09:00,90.958,3221950.0,63.0
2014-04-13 11:14:00,90.626,255516.0,44.0
2014-04-13 11:19:00,90.5,241014.0,77.0
2014-04-13 11:24:00,92.75,244072.0,39.0
2014-04-13 11:29:00,93.44,257380.0,11.0
2014-04-13 11:34:00,95.262,244383.0,52.0
2014-04-13 11:39:00,92.208,257467.0,63.0
2014-04-13 11:44:00,93.338,247320.0,8.0
2014-04-13 11:49:00,94.292,253115.0,87.0
2014-04-13 11:54:00,94.836,247766.0,72.0
2014-04-13 11:59:00,94.624,3236930.0,30.0
2014-04-13 12:04:00,93.166,240256.0,7.0
2014-04-13 12:09:00,96.376,3255640.0,9.0
2014-04-13 12:14:00,93.824,250895.0,16.0
2014-04-13 12:19:00,95.542,226420.0,8.0
2014-04-13 12:24:00,94.584,267511.0,12.0
2014-04-13 12:29:00,93.24,237518.0,97.0
2014-04-13 12:34:00,93.094,249753.0,12.0
2014-04-13 12:39:00,94.458,255457.0,50.0
2014-04-13 12:44:00,92.416,246707.0,8.0
2014-04-13 12:49:00,92.97,238203.0,57.0
2014-04-13 12:54:00,98.078,266068.0,63.0
2014-04-13 12:59:00,94.172,3224110.0,9.0
2014-04-13 13:04:00,93.006,288656.0,38.0
2014-04-13 13:09:00,93.956,3221660.0,13.0
2014-04-13 13:14:00,95.126,252607.0,8.0
2014-04-13 13:19:00,93.36,240767.0,44.0
2014-04-13 13:24:00,91.708,237554.0,9.0
2014-04-13 13:29:00,94.542,260285.0,127.0
2014-04-13 13:34:00,93.11,238979.0,10.0
2014-04-13 13:39:00,93.916,258649.0,49.0
2014-04-13 13:44:00,93.792,229923.0,34.0
2014-04-13 13:49:00,94.82,253306.0,9.0
2014-04-13 13:54:00,95.654,254196.0,9.0
2014-04-13 13:59:00,94.47,3250310.0,75.0
2014-04-13 14:04:00,93.772,245628.0,64.0
2014-04-13 14:09:00,95.458,3228560.0,166.0
2014-04-13 14:14:00,94.416,258316.0,51.0
2014-04-13 14:19:00,94.298,238328.0,9.0
2014-04-13 14:24:00,91.842,253330.0,13.0
2014-04-13 14:29:00,94.798,238631.0,173.0
2014-04-13 14:34:00,96.28,250253.0,212.0
2014-04-13 14:39:00,95.042,240730.0,84.0
2014-04-13 14:44:00,95.25,257320.0,20.0
2014-04-13 14:49:00,96.376,243771.0,37.0
2014-04-13 14:54:00,95.208,275431.0,210.0
2014-04-13 14:59:00,93.478,3241840.0,68.0
2014-04-13 15:04:00,94.586,252521.0,136.0
2014-04-13 15:09:00,93.622,3247290.0,196.0
2014-04-13 15:14:00,93.834,230172.0,12.0
2014-04-13 15:19:00,94.834,257449.0,24.0
2014-04-13 15:24:00,93.652,247812.0,69.0
2014-04-13 15:29:00,93.762,259260.0,21.0
2014-04-13 15:34:00,92.762,241602.0,10.0
2014-04-13 15:39:00,94.584,250854.0,16.0
2014-04-13 15:44:00,92.792,241955.0,131.0
2014-04-13 15:49:00,94.084,261971.0,12.0
2014-04-13 15:54:00,92.766,256386.0,11.0
2014-04-13 15:59:00,94.916,3231220.0,21.0
2014-04-13 16:04:00,93.8,273132.0,179.0
2014-04-13 16:09:00,93.124,3242380.0,37.0
2014-04-13 16:14:00,93.208,257765.0,8.0
2014-04-13 16:19:00,94.624,253928.0,26.0
2014-04-13 16:24:00,97.166,271604.0,50.0
2014-04-13 16:29:00,96.208,246087.0,64.0
2014-04-13 16:34:00,93.562,268441.0,12.0
2014-04-13 16:39:00,93.34,245622.0,121.0
2014-04-13 16:44:00,94.192,262116.0,39.0
2014-04-13 16:49:00,95.042,230303.0,133.0
2014-04-13 16:54:00,93.834,245845.0,200.0
